type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V7,106,I1079,0.0,0.0,0.0,0
V7,106,I1119,0.0,1000.0,0.0,0
V7,106,I0958,2350.0,0.0,0.0,0
V7,106,I0384,2350.0,1200.0,0.0,0
V7,107,I1292,0.0,0.0,0.0,0
V7,107,I0004,0.0,1000.0,0.0,0
V7,107,I0177,1800.0,1000.0,0.0,0
V7,107,I0974,2350.0,0.0,0.0,0
V7,108,I0210,0.0,0.0,0.0,0
V7,108,I0508,1800.0,0.0,0.0,0
V7,108,I0238,0.0,1200.0,0.0,0
V7,108,I0423,1200.0,1200.0,0.0,0
V7,108,I0756,2400.0,1200.0,0.0,0
V7,109,I0570,0.0,0.0,0.0,0
V7,109,I0596,1800.0,0.0,0.0,0
V7,109,I1159,0.0,1200.0,0.0,0
V7,109,I0053,1200.0,1200.0,0.0,0
V7,109,I0125,2400.0,1200.0,0.0,0
V7,110,I0715,0.0,0.0,0.0,0
V7,110,I0778,1800.0,0.0,0.0,0
V7,110,I0437,0.0,1200.0,0.0,0
V7,110,I0464,1200.0,1200.0,0.0,0
V7,110,I0504,2400.0,1200.0,0.0,0
V7,111,I0827,0.0,0.0,0.0,0
V7,111,I1225,1800.0,0.0,0.0,0
V7,111,I0640,0.0,1200.0,0.0,0
V7,111,I0676,1200.0,1200.0,0.0,0
V7,111,I0825,2400.0,1200.0,0.0,0
V7,112,I1023,0.0,0.0,0.0,0
V7,112,I0063,1600.0,0.0,0.0,0
V7,112,I0021,0.0,1200.0,0.0,0
V7,113,I1275,0.0,0.0,0.0,0
V7,113,I0189,1600.0,0.0,0.0,0
V7,113,I1060,0.0,1200.0,0.0,0
V7,113,I0261,1200.0,1200.0,0.0,0
V7,113,I0695,2400.0,1200.0,0.0,0
V7,114,I0199,0.0,0.0,0.0,0
V7,114,I0431,1600.0,0.0,0.0,0
V7,114,I0719,0.0,1200.0,0.0,0
V7,114,I0731,1200.0,1200.0,0.0,0
V7,114,I0796,2400.0,1200.0,0.0,0
V7,115,I0688,0.0,0.0,0.0,0
V7,115,I0696,1600.0,0.0,0.0,0
V7,115,I0955,0.0,1200.0,0.0,0
V7,115,I0445,1200.0,1200.0,0.0,0
V7,115,I0046,2400.0,1200.0,0.0,0
V7,116,I0907,0.0,0.0,0.0,0
V7,116,I0937,1600.0,0.0,0.0,0
V7,116,I0539,0.0,1200.0,0.0,0
V7,116,I0918,1200.0,1200.0,0.0,0
V7,116,I0443,2400.0,1200.0,0.0,0
V7,117,I1072,0.0,0.0,0.0,0
V7,117,I0476,1600.0,0.0,0.0,0
V7,117,I0014,0.0,1200.0,0.0,0
V7,117,I0531,1200.0,1200.0,0.0,0
V7,117,I0551,2400.0,1200.0,0.0,0
V7,118,I0323,0.0,0.0,0.0,0
V7,118,I0010,1600.0,0.0,0.0,0
V7,118,I0709,0.0,1200.0,0.0,0
V7,118,I1227,1200.0,1200.0,0.0,0
V7,118,I0781,2400.0,1200.0,0.0,0
V7,119,I0041,0.0,0.0,0.0,0
V7,119,I0249,1600.0,0.0,0.0,0
V7,119,I0058,0.0,1200.0,0.0,0
V7,119,I0100,1200.0,1200.0,0.0,0
V7,119,I0809,2400.0,1200.0,0.0,0
V7,120,I0340,0.0,0.0,0.0,0
V7,120,I0465,1600.0,0.0,0.0,0
V7,120,I0265,0.0,1200.0,0.0,0
V7,120,I0459,1200.0,1200.0,0.0,0
V7,120,I0942,2400.0,1200.0,0.0,0
V7,121,I0529,0.0,0.0,0.0,0
V7,121,I0693,1600.0,0.0,0.0,0
V7,121,I0552,0.0,1200.0,0.0,0
V7,121,I0562,1200.0,1200.0,0.0,0
V7,122,I0814,0.0,0.0,0.0,0
V7,122,I1044,1600.0,0.0,0.0,0
V7,122,I0633,0.0,1200.0,0.0,0
V7,122,I0846,1200.0,1200.0,0.0,0
V7,123,I1264,0.0,0.0,0.0,0
V7,123,I1289,1600.0,0.0,0.0,0
V7,123,I0861,0.0,1200.0,0.0,0
V7,123,I0868,1200.0,1200.0,0.0,0
V7,124,I0118,0.0,0.0,0.0,0
V7,124,I0251,1600.0,0.0,0.0,0
V7,124,I0896,0.0,1200.0,0.0,0
V7,124,I0994,1200.0,1200.0,0.0,0
V7,125,I0331,0.0,0.0,0.0,0
V7,125,I1230,1600.0,0.0,0.0,0
V7,125,I1039,0.0,1200.0,0.0,0
V7,125,I1069,1200.0,1200.0,0.0,0
V7,126,I0124,0.0,0.0,0.0,0
V7,126,I0500,1600.0,0.0,0.0,0
V7,126,I1214,0.0,1200.0,0.0,0
V7,126,I0917,1200.0,1200.0,0.0,0
V7,127,I1152,0.0,0.0,0.0,0
V7,127,I1204,1600.0,0.0,0.0,0
V7,127,I0000,0.0,1200.0,0.0,0
V7,127,I0003,1200.0,1200.0,0.0,0
V7,128,I0470,0.0,0.0,0.0,0
V7,128,I1285,1600.0,0.0,0.0,0
V7,128,I0081,0.0,1200.0,0.0,0
V7,128,I0112,1200.0,1200.0,0.0,0
V7,129,I0070,0.0,0.0,0.0,0
V7,129,I0286,1600.0,0.0,0.0,0
V7,129,I0218,0.0,1200.0,0.0,0
V7,129,I0293,1200.0,1200.0,0.0,0
V7,130,I0319,0.0,0.0,0.0,0
V7,130,I0599,1600.0,0.0,0.0,0
V7,130,I0440,0.0,1200.0,0.0,0
V7,130,I0495,1200.0,1200.0,0.0,0
V7,131,I0655,0.0,0.0,0.0,0
V7,131,I0710,1600.0,0.0,0.0,0
V7,131,I0581,0.0,1200.0,0.0,0
V7,131,I0636,1200.0,1200.0,0.0,0
V7,132,I0740,0.0,0.0,0.0,0
V7,132,I0754,1600.0,0.0,0.0,0
V7,132,I0656,0.0,1200.0,0.0,0
V7,132,I0697,1200.0,1200.0,0.0,0
V7,133,I0798,0.0,0.0,0.0,0
V7,133,I0999,1600.0,0.0,0.0,0
V7,133,I0880,0.0,1200.0,0.0,0
V7,133,I0902,1200.0,1200.0,0.0,0
V7,134,I1210,0.0,0.0,0.0,0
V7,134,I0180,1600.0,0.0,0.0,0
V7,134,I0939,0.0,1200.0,0.0,0
V7,134,I0947,1200.0,1200.0,0.0,0
V7,135,I0156,0.0,0.0,0.0,0
V7,135,I0196,1600.0,0.0,0.0,0
V7,135,I1016,0.0,1200.0,0.0,0
V7,135,I1055,1200.0,1200.0,0.0,0
V7,136,I0262,0.0,0.0,0.0,0
V7,136,I0488,1600.0,0.0,0.0,0
V7,136,I1103,0.0,1200.0,0.0,0
V7,136,I1132,1200.0,1200.0,0.0,0
V7,137,I0502,0.0,0.0,0.0,0
V7,137,I0619,1600.0,0.0,0.0,0
V7,137,I1150,0.0,1200.0,0.0,0
V7,137,I1200,1200.0,1200.0,0.0,0
V7,138,I0705,0.0,0.0,0.0,0
V7,138,I0744,1600.0,0.0,0.0,0
V7,138,I1221,0.0,1200.0,0.0,0
V7,138,I1231,1200.0,1200.0,0.0,0
V7,139,I0747,0.0,0.0,0.0,0
V7,139,I0751,1600.0,0.0,0.0,0
V7,139,I1257,0.0,1200.0,0.0,0
V7,139,I1291,1200.0,1200.0,0.0,0
V7,140,I0762,0.0,0.0,0.0,0
V7,140,I0818,1600.0,0.0,0.0,0
V7,140,I0405,0.0,1200.0,0.0,0
V7,140,I0567,1200.0,1200.0,0.0,0
V7,141,I0928,0.0,0.0,0.0,0
V7,141,I1065,1600.0,0.0,0.0,0
V7,141,I0450,0.0,1200.0,0.0,0
V7,141,I0745,1200.0,1200.0,0.0,0
V7,142,I1207,0.0,0.0,0.0,0
V7,142,I0312,1600.0,0.0,0.0,0
V7,142,I0032,0.0,1200.0,0.0,0
V7,142,I0406,1200.0,1200.0,0.0,0
V7,142,I0991,2400.0,1200.0,0.0,0
V7,143,I0314,0.0,0.0,0.0,0
V7,143,I0387,1600.0,0.0,0.0,0
V7,143,I0501,0.0,1200.0,0.0,0
V7,143,I0813,1200.0,1200.0,0.0,0
V7,143,I1188,2400.0,1200.0,0.0,0
V7,144,I0428,0.0,0.0,0.0,0
V7,144,I0497,1600.0,0.0,0.0,0
V7,144,I1154,0.0,1200.0,0.0,0
V7,144,I1252,1200.0,1200.0,0.0,0
V7,144,I1199,2400.0,1200.0,0.0,0
V7,145,I0535,0.0,0.0,0.0,0
V7,145,I0622,1600.0,0.0,0.0,0
V7,145,I0168,0.0,1200.0,0.0,0
V7,145,I1229,1200.0,1200.0,0.0,0
V7,146,I0664,0.0,0.0,0.0,0
V7,146,I0666,1600.0,0.0,0.0,0
V7,146,I0336,0.0,1200.0,0.0,0
V7,146,I0554,1200.0,1200.0,0.0,0
V7,147,I0698,0.0,0.0,0.0,0
V7,147,I0824,1600.0,0.0,0.0,0
V7,147,I0571,0.0,1200.0,0.0,0
V7,147,I0632,1200.0,1200.0,0.0,0
V7,148,I0951,0.0,0.0,0.0,0
V7,148,I0979,1600.0,0.0,0.0,0
V7,148,I0759,0.0,1200.0,0.0,0
V7,148,I0783,1200.0,1200.0,0.0,0
V7,149,I0997,0.0,0.0,0.0,0
V7,149,I1053,1600.0,0.0,0.0,0
V7,149,I1255,0.0,1200.0,0.0,0
V7,149,I0388,1200.0,1200.0,0.0,0
V7,150,I1117,0.0,0.0,0.0,0
V7,150,I1166,1600.0,0.0,0.0,0
V7,150,I0397,0.0,1200.0,0.0,0
V7,150,I0453,1200.0,1200.0,0.0,0
V7,151,I1189,0.0,0.0,0.0,0
V7,151,I0175,1600.0,0.0,0.0,0
V7,151,I0612,0.0,1200.0,0.0,0
V7,151,I0857,1200.0,1200.0,0.0,0
V7,152,I1157,0.0,0.0,0.0,0
V7,152,I0086,1600.0,0.0,0.0,0
V7,152,I1041,0.0,1200.0,0.0,0
V7,152,I0020,1200.0,1200.0,0.0,0
V7,153,I0901,0.0,0.0,0.0,0
V7,153,I1201,1600.0,0.0,0.0,0
V7,153,I0129,0.0,1200.0,0.0,0
V7,153,I0193,1200.0,1200.0,0.0,0
